id,peopleId,seriesId,personName,name
69280461,302952,458043,Tim King,
69280463,8963274,458043,Viveca Sten,
69280465,9135102,458043,Susann Billberg-Rydholm,
69280468,605741,458043,Henrik Norlén,Harald Halvorsen
69305812,9111453,458043,Freddie Mosten-Jacob,Amanda Halvorsen
64711207,274370,371980,Adam Scott,Mark Scout
65664436,311092,371980,Patricia Arquette,Harmony Cobel / Mrs. Selvig
65664437,296815,371980,Britt Lower,Helly
68589208,296928,371980,Zach Cherry,Dylan
68589209,8024114,371980,Tramell Tillman,Milchick
68589210,288073,371980,Christopher Walken,Burt
68589211,441767,371980,John Turturro,Irving
68589212,303654,371980,Dichen Lachman,Ms. Casey
68589213,9086309,371980,Jen Tullock,Devon
65235955,260683,273181,Michael McKean,Chuck McGill
65235959,281582,273181,Patrick Fabian,Howard Hamlin
65235964,273507,273181,Rhea Seehorn,Kim Wexler
65235968,498188,273181,Michael Mando,Nacho Varga
65235974,290451,273181,Bob Odenkirk,Jimmy McGill
65235978,293588,273181,Jonathan Banks,Mike Ehrmantraut
65235984,272968,273181,Giancarlo Esposito,Gustavo Fring
65478087,579075,273181,Tony Dalton,Lalo Salamanca
68954787,270259,273181,Vince Gilligan,
68954788,299486,273181,Peter Gould,
68955162,8123814,273181,Melissa Bernstein,
65545879,673344,383275,Lee Jung-jae,Seong Gi-hun (No. 456)
65545880,668041,383275,Park Hae-soo,Cho Sang-woo (No. 218)
66032461,455839,383275,Heo Sung-tae,Jang Deok-su (No. 101)
66032462,490210,383275,Wi Ha-joon,Hwang Jun-ho
67485943,8748000,383275,Jung Ho-yeon,Kang Sae-byeok (No. 067)
67501445,8749613,383275,Kim Joo-ryung,Han Mi-nyeo (No. 212)
67501642,8474736,383275,Oh Yeong-su,Oh Il-nam (No. 001)
67612401,8773092,383275,Anupam Tripathi,Ali Abdul (No. 199)
68670321,8085874,383275,Lee Yoo-mi,Ji-young (No. 240)
69273284,7884080,383275,Jo Yu-ri,Kim Jun-hee (No. 222)
69273285,728880,383275,Lee Seo-hwan,Jung-bae (No. 390)
69273287,7934534,383275,Kang Ae-sim,Jang Geum-ja (No. 149)
69273289,455500,383275,Yang Dong-geun,Park Yong-sik (No. 007)
69273290,8001848,383275,Park Sung-hoon,Cho Hyun-ju (No. 120)
69273291,7937828,383275,Lee Jin-uk,Gyeong-seok (No. 246)
69273292,455543,383275,Kang Ha-neul,Kang Dae-ho (No. 388)
69273293,7893110,383275,Yim Si-wan,Lee Myung-gi (No. 333)
69273294,508016,383275,Lee Byung-hun,Hwang In-ho
69284004,519221,383275,Jeon Seok-ho,Choi U-seok
69284022,510989,383275,Park Gyu-young,Kang No-eul
69284023,7931662,383275,T.O.P,"Choi Su-bong / ""Thanos"" (No. 230)"
69284049,9113944,383275,Roh Jae-won,Nam-gyu (No. 124) 
69285064,8163955,383275,Chae Gook-hee,Sun-nyeo (No. 044)
69285066,9089773,383275,Won Ji-an,Se-mi (No. 380)
69286612,484631,383275,David Lee,Park Min-su (No. 125)
68780931,8175953,417208,Katie Chang,Maddie
68780932,296973,417208,Paul Dano,Caspian
68780933,447335,417208,William Hurt,Stephen Holstrom
68780935,472753,417208,Maude Apatow,Justine
68780937,346751,417208,Scoot McNairy,Cody
68780939,310718,417208,Aaron Eckhart,Cary
68780940,311115,417208,Taylor Schilling,Renee
68887751,327331,417208,Rosemarie DeWitt,Ellen
68887752,269000,417208,Chris Diamantopoulos,Pope
68887753,315034,417208,Raza Jaffrey,Chanda
68887754,268546,417208,Daniel Dae Kim,David
68887755,310440,417208,Ron Livingston,Waxman
68887756,569643,417208,Krystina Alabado,Hannah / Nicole
68887757,275406,417208,Kevin Durand,Anssi / Chauffeur / Manager
68887759,306977,417208,Michael Kelly,CEO
69033159,508358,417208,Thomasin McKenzie,Mist
69297385,354295,417208,Heather Lind,Laurie Lowell
63408664,271014,348545,Natsuki Hanae,Tanjiro Kamado
63408665,8078653,348545,Akari Kito,Nezuko Kamado
63408666,300737,348545,Hiro Shimono,Zen`itsu Agatsuma 
63408667,292644,348545,Yoshitsugu Matsuoka,Inosuke Hashibira 
63408668,277100,348545,Takahiro Sakurai,Giyuu Tomioka 
63408677,303142,348545,Hochu Otsuka,Sakonji Urokodaki 
63408680,282388,348545,Toshihiko Seki,Muzan Kibutsuji
63408685,7868605,348545,Saori Hayami,Shinobu Kocho
63408688,7865993,348545,Satoshi Hino,Kyojuro Rengoku
63408690,300736,348545,Kana Hanazawa,Mitsuri Kanroji
63408691,277107,348545,Tomokazu Sugita,Gyomei Himejima
63408692,277079,348545,Kenichi Suzumura,Obanai Iguro
63408693,295192,348545,Reina Ueda,Kanao Tsuyuri
63408694,271010,348545,Katsuyuki Konishi,Tengen Uzui
63408695,289883,348545,Kengo Kawanishi,Muichiro Tokito
67986541,271007,348545,Tomokazu Seki,Sanemi Shinazugawa
63696686,322759,85249,Rie Kugimiya,Alphonse Elric
63696690,7899825,85249,Romi Park,Edward Elric
63696695,397949,85249,Megumi Takamoto,Winry Rockbell
63696701,7874486,85249,Shin'ichirou Miki,Roy Mustang
63696729,303226,85249,Kenta Miyake,Scar
63696733,322766,85249,Iemasa Kayumi,Father
63696737,311539,85249,Fumiko Orikasa,Riza Hawkeye
63696742,7947664,85249,Mai Gotou,May Chang
63696744,358469,85249,Hidekatsu Shibata,King Bradley
63696749,292480,85249,Mamoru Miyano,Ling Yao
63696754,349284,85249,Kenji Utsumi,Louis Armstrong
63696759,320292,85249,Minami Takayama,Envy
63696764,371854,85249,Youko Soumi,Olivier Mira Armstrong
63696769,7878699,85249,Unshou Ishizuka,Van Hohenheim
63696775,7888165,85249,Shouko Tsuda,Izumi Curtis
63696781,280705,85249,Keiji Fujiwara,Maes Hughes
63696787,400984,85249,Kaori Nazuka,Maria Ross
63696792,280713,85249,Hiroyuki Yoshino,Solf J. Kimblee
63696796,609514,85249,Masayuki Omoro,Tim Marcoh
63696801,447189,85249,Yuko Sanpei,Selim Bradley
63696806,300982,85249,Fumihiko Tachiki,Sloth
63696810,7864375,85249,Yuichi Nakamura,Greed
63696823,323012,85249,Tetsu Shiratori,Gluttony
63696831,300732,85249,Kikuko Inoue,Lust
63696833,307440,85249,Nana Mizuki,Lan Fan
63696838,450861,85249,Hideyuki Umezu,Barry the Chopper
63696842,307464,85249,Yoshino Takamori,Trisha Elric
63696847,349285,85249,Katsunosuke Hori,Fu
63696852,7870822,85249,Miyoko  Asou,Pinako Rockbell
63696857,279183,85249,Yuuji Ueda,Jean Havoc
63696863,353395,85249,Chika Fujimura,Sheska
63696868,280697,85249,Kazuki Yao,Yoki
63696873,280721,85249,Seiji Sasaki,Sig Curtis
63696878,446823,85249,Kinryuu Arimoto,Dr. Knox
63696882,280725,85249,Kazuya Nakai,Major Miles
63696890,7916854,85249,Takashi Hikida,Zampano
63696895,7935112,85249,Biichi Satou,Heymans Breda
63696900,314894,85249,Akemi Okamura,Paninya
64565004,276612,80284,Richard Chamberlain,John Blackthorne
64565006,461525,80284,Toshirô Mifune,Yoshi Toranaga
64565009,261719,80284,John Rhys-Davies,Vasco Rodrigues
64565012,640230,80284,Yoko Shimada,Lady Toda Buntaro - Mariko
64565015,640231,80284,Frankie Sakai,Kasigi Yabu
64565019,596177,80284,Alan Badel,Father Dell'Aqua
64565022,373648,80284,Damien Thomas,Father Martin Alvito
64565025,294131,80284,Vladek Sheybal,Captain Ferreira
64565028,640232,80284,Hideo Takamatsu,Lord Buntaro
64565031,640233,80284,Nobuo Kaneko,Ishido
64565034,640234,80284,Hiromi Senno,Fujiko
64565037,258549,80284,George Innes,Johann Vinck
64565040,261518,80284,Michael Hordern,Friar Domingo
64565044,8053650,80284,Yuki Meguro,Omi
68358039,304311,371572,Paddy Considine,Viserys Targaryen
68358040,467256,371572,Olivia Cooke,Alicent Hightower
68358041,8057024,371572,Emma D'Arcy,Rhaenyra Targaryen
68358043,327577,371572,Matt Smith,Daemon Targaryen
68358045,292095,371572,Steve Toussaint,Corlys Velaryon
68358046,320777,371572,Eve Best,Rhaenys Velaryon
68358047,462666,371572,Rhys Ifans,Otto Hightower
68358048,520548,371572,Sonoya Mizuno,Mysaria
68358049,728802,371572,Fabien Frankel,Criston Cole
68766717,543719,371572,Milly Alcock,Rhaenyra Targaryen
68798433,8157551,371572,Emily Carey,Alicent Hightower
69168147,312563,371572,Graham McTavish,Harrold Westerling
69168148,669373,371572,Matthew Needham,Larys Strong
69168149,247950,371572,Jefferson Hall,Tyland Lannister
69168150,490097,371572,Harry Collett,Jacaerys Velaryon
69168151,629591,371572,Tom Glynn-Carney,Aegon II Targaryen
69168152,8084780,371572,Ewan Mitchell,Aemond Targaryen
69168153,9096046,371572,Phia Saban,Helaena Targaryen
69168154,8173379,371572,Bethany Antonia,Baela Targaryen
69168155,7913737,371572,Kurt Egyiawan,Grand Maester Orwyle
69168158,645281,371572,Phoebe Campbell,Rhaena Targaryen
69185806,538169,371572,Ryan J. Condal,
69185807,247927,371572,George R.R. Martin,
69185808,538169,371572,Ryan J. Condal,
69185809,8358145,371572,Vince Gerardis,
69185810,7931248,371572,Sara Hess,
69185812,247927,371572,George R.R. Martin,
69185813,8715849,371572,Pam Fitzgerald,
69185814,248006,371572,Miguel Sapochnik,
69185816,594358,371572,Eileen Shim,
69185817,8500335,371572,Jocelyn Diaz,
69185818,7995970,371572,Kevin Lau,
69185820,540355,371572,Alexis Raben,
69185821,7985587,371572,Ron Schmidt,
69185823,9129252,371572,Karen Wacker,
69185824,8123814,371572,Melissa Bernstein,
69185825,8274856,371572,Kevin De La Noy,
69185826,7944653,371572,Loni Peristere,
69185827,247953,371572,Alan Taylor,
69185828,8274715,371572,Danny Gulliver,
69185829,9129253,371572,Angus More Gordon,
68036642,247899,411959,John Bradley,Jack Rooney
68036643,247883,411959,Liam Cunningham,Thomas Wade
68036644,273957,411959,Benedict Wong,Da Shi
68036645,632711,411959,Eiza González,Auggie Salazar
68036646,8053348,411959,Saamer Usmani,Raj Varma
68036648,287430,411959,Alex Sharp,Will Downing
68036649,8029269,411959,Marlo Kelly,Tatiana
68036650,582438,411959,Jovan Adepo,Saul Durand
68617946,7971258,411959,Sea Shimooka,Sophon
68901201,9109290,411959,Jess Hong,Jin Cheng
69081258,254269,411959,Rosalind Chao,Ye Wenjie 
69081260,9122107,411959,Zine Tseng,Ye Wenjie (young)
69081261,247886,411959,Jonathan Pryce,Mike Evans
69387013,247857,411959,Alfie Allen,
69419614,8287318,411959,Cixin Liu,based on novel by
64021765,310918,270915,Paul Anderson,Arthur Shelby Jr.
64021769,505752,270915,Annabelle Wallis,Grace Burgess
64021773,292016,270915,Sam Neill,Chester Campbell
64021775,330069,270915,Iddo Goldberg,Freddie Thorne
64021778,469909,270915,Cillian Murphy,"Thomas ""Tommy"" Shelby"
64021781,513452,270915,Joe Cole,John Shelby
64021784,465911,270915,Sophie Rundle,Ada Shelby Thorne
64021787,458538,270915,Ned Dennehy,Charlie Strong
64021790,353622,270915,Charlie Creed-Miles,Billy Kimber
64021793,7988338,270915,Helen McCrory,Polly Shelby Gray
64021796,373728,270915,Tom Hardy,Alfie Solomons
64021799,489115,270915,Finn Cole,Michael Gray
64021802,247885,270915,Alexander Siddig,Ruben Oliver
64021808,495229,270915,Noah Taylor,Derby Sabini
64021811,303288,270915,Aimee-Ffion Edwards,Esme Lee
64021815,452028,270915,Natasha O'Keeffe,Lizzie Stark
64021818,247873,270915,Aidan Gillen,Aberama Gold
64021821,7983479,270915,Harry Kirton,Finn Shelby
64021824,8172813,270915,Charlie Murphy,Jessie Eden
64021829,408849,270915,Kate Phillips,Linda Shelby
64021833,465705,270915,Sam Claflin,Oswald Mosley
64021835,507223,270915,Anya Taylor-Joy,Gina
64021838,565670,270915,Jack Rowan,Bonnie Gold
64021841,7983480,270915,Daryl McCormack, Isaiah
64021844,7886870,270915,Emmett J. Scanlan,Billy Grade
64021847,446972,270915,Ian Peck,Curly 
64021850,304311,270915,Paddy Considine,Father John Hughes
64021853,361401,270915,Packy Lee,Johnny Dogs
64400226,311389,284190,Krysten Ritter,Jessica Jones
64400229,311232,284190,Mike Colter,Luke Cage
64400233,297153,284190,David Tennant,Kilgrave
64400237,368213,284190,Rachael Taylor,Trish Walker
64400242,279670,284190,Carrie-Anne Moss,Jeri Hogarth
64400245,300154,284190,Wil Traval,Will Simpson
64400250,300155,284190,Erin Moriarty,Hope Shlottman
64400254,347106,284190,Eka Darville,Malcolm Ducasse
64400260,491515,284190,J.R. Ramirez,Oscar Arocho
64400266,335627,284190,Terry Chen,Pryce Cheng
64400270,446779,284190,Janet McTeer,Alisa Jones
64400278,384903,284190,Benjamin Walker,Erik Gelden
68917806,450561,284190,Leah Gibson,Inez Green
68917807,312590,284190,Sarita Choudhury,Kith Lyonne
68917808,486359,284190,Jeremy Bobb,Gregory Salinger
68917809,484502,284190,Tiffany Mack,Zaya Okonjo
69212932,270425,284190,Rebecca De Mornay,Dorothy Walker
63456990,324174,336924,Penn Badgley,Joe Goldberg
63456994,549392,336924,Elizabeth Lail,Guinevere Beck
63457000,515008,336924,Shay Mitchell,Peach Salinger
63457004,296928,336924,Zach Cherry,Ethan Russell
63457008,7893197,336924,Luca Padovan,Paco
63457022,380583,336924,Ambyr Childers,Candace Stone
65422106,567460,336924,Robin Lord Taylor,Will Bettelheim
65429503,488104,336924,Carmela Zumbado,Delilah Alves
65429504,489337,336924,Victoria Pedretti,Love Quinn
65429505,7962932,336924,James Scully,Forty Quinn
65429506,474051,336924,Jenna Ortega,Ellie Alves
67984165,302929,336924,Travis Van Winkle,Cary Conrad
67984166,461993,336924,Tati Gabrielle,Marienne Bellamy
67984167,331718,336924,Michaela McManus,Natalie Engler
67984168,327572,336924,Scott Speedman,Matthew Engler 
67984169,7873414,336924,Shalita Grant,Sherry Conrad
68005828,620000,336924,Dylan Arnold,Theo Engler
68005829,352970,336924,Saffron Burrows,Dottie Quinn
68904441,475038,336924,Charlotte Ritchie,Kate Galvin
68904442,8143870,336924,Tilly Keeper,Lady Phoebe
68904446,8057470,336924,Amy-Leigh Hickman,Nadia Farran
68904451,453684,336924,Ed Speleers,Rhys Montrose
68904452,459805,336924,Lukas Gage,Adam Pratt
68985610,9081828,336924,Dario Coates,Connie
69292899,8008194,458912,Sydney Chandler,Wendy
69292901,327861,458912,Timothy Olyphant,Kirsh
69324985,302497,458912,Essie Davis,Dame Sylvia
69324987,8159287,458912,Samuel Blenkin,Boy Kavalier
69324988,545258,458912,Adarsh Gourav,Slightly
69324990,8291044,458912,Kit Young,Tootles
69324991,308478,458912,Babou Ceesay,Morrow
69389862,610746,458912,Alex Lawther,Joe Hermit
69389863,7907046,458912,Jonathan Ajayi,Smee
69389864,8189551,458912,Erana James,Curly
69389865,8011407,458912,Lily Newmark,Nibs
69389866,8275120,458912,Diêm Camille,Siberian
69389867,281931,458912,Adrian Edmondson,Atom Eins
69389868,659879,458912,David Rysdahl,Arthur Sylvia
69389869,537265,458912,Moe Bar-El,Rashidi
69389870,9053804,458912,Sandra Yi Sencindiver,Yutani
69392036,393307,458912,Noah Hawley,
69392038,393307,458912,Noah Hawley,
69392039,296975,458912,Ridley Scott,
69392040,7957271,458912,David W. Zucker,
69392041,7950199,458912,Dana Gonzales,
69392042,8175127,458912,Joseph E. Iberti,
69392044,9145278,458912,Clayton Krueger,
69392045,8099415,458912,Regis Kimble,
69392046,539103,458912,Maria Melnik,
69392047,8390072,458912,Chris Lowenstein,
69392048,9145279,458912,Kristy Reed,
69392049,8241064,458912,Darin McLeod,
69391298,7912036,465189,Simon Arblaster,Proculus
69391318,9145197,465189,Joel Abadal,Helios
69442380,663839,465189,Ivana Baquero,Messia
69442381,9101333,465189,Jamaica Vaughan,Hilara
69442382,581883,465189,Tenika Davis,Achillia
69442383,297315,465189,Nick E. Tarabay,Ashur
69442385,312563,465189,Graham McTavish,Korris
69455656,8845092,465189,Dan Hamill,Celadus
69455681,7953373,465189,Jordi Webber,Tarchon
69455682,325435,465189,Jackson Gallagher,Caesar
69456181,9150479,465189,India Shaw-Smith,Viridia
69456182,9006784,465189,Leigh Gill,Satyrus
69456183,8474777,465189,Arlo Gibson,Opiter
65945034,247874,397060,Gwendoline Christie,Principal Larissa Weems
67161404,304534,397060,Catherine Zeta-Jones,Morticia Addams
67161405,7988851,397060,Luis Guzmán,Gomez Addams
67779853,248095,397060,Riki Lindhome,Dr. Valerie Kinbott
67779855,270697,397060,Jamie McShane,Sheriff Donovan Galpin
67779856,7900332,397060,Hunter Doohan,Tyler Galpin
67779857,630799,397060,Georgie Farmer,Ajax Petropolus
67779858,7999959,397060,Moosa Mostafa,Eugene Ottinger
67779859,8191223,397060,Emma Myers,Enid Sinclair
67779861,7953551,397060,Joy Sunday,Bianca Barclay
67779862,503880,397060,Percy Hynes White,Xavier Thorpe
68672741,294327,397060,Christina Ricci,Marilyn Thornhill 
68718040,474051,397060,Jenna Ortega,Wednesday Addams
68825519,8060628,397060,Naomi J. Ogawa,Yoko Tanaka
68832003,7889029,397060,Victor Dorobantu,Thing
69049043,295282,397060,Fred Armisen,Fester Addams
69155386,9101044,397060,Isaac Ordonez,Pugsley Addams
69389458,271595,397060,Steve Buscemi,Barry Dort
69389459,9144991,397060,Owen Painter,Slurp
69389460,378938,397060,Billie Piper,Isadora Capri
69389461,9144992,397060,Luyanda Unati Lewis-Nyawo,Ritchie Santiago
69389464,9144993,397060,Noah Taylor,Bruno Yuson
69389467,9144994,397060,Evie Templeton,Agnes DeMille
69392902,311397,397060,Thandiwe Newton,Dr. Rachael Fairburn
69402166,321349,397060,Lady Gaga,Rosaline Rotwood
69418875,274087,397060,Joanna Lumley,Grandmama Hester Frump
69435411,327300,397060,Eva Green,Ophelia Addams
65034592,290848,334824,Andreas Pietschmann,The Stranger
65034596,641620,334824,Paul Lux,Bartosz Tiedemann
65034597,488223,334824,Tatja Seibt,Jana Nielsen
65034602,514193,334824,Jördis Triebel,Katharina Nielsen
65034607,299034,334824,Sandra Borgmann,Elisabeth Doppler 2052
65034609,8108256,334824,Lea van Acken,Silja
65534234,538791,334824,Sebastian Hülk,Egon Tiedemann 1953
65534235,625855,334824,Antje Traue,Agnes Nielsen
65534239,8169558,334824,Anne Ratte-Polle,Ines Kahnwald 1986
65534249,8169561,334824,Sebastian Rudolph,Michael Kahnwald
65534250,8170917,334824,Carlotta von Falkenhayn,Elisabeth Doppler
65534252,8169564,334824,Ella Lee,Hannah Kahnwald 1986
65534254,523613,334824,Leopold Hornung,Torben Wöller
65534255,583041,334824,Christian Steyer,H.G. Tannhaus 1986
65534258,523692,334824,Lisa Kreuzer,Claudia Tiedemann
65534265,262991,334824,Peter Schneider,Helge Doppler 1986
65534266,598720,334824,Cordelia Wege,Greta Doppler
65555330,520823,334824,Arnd Klawitter,Tannhaus 1953
65557255,8142189,334824,Gina Stiebitz,Franziska Doppler
65557721,519877,334824,Walter Kreye,Tronte Nielsen
65563019,498982,334824,Karoline Eichhorn,Charlotte Doppler
65563020,463761,334824,Oliver Masucci,Ulrich Nielsen
65563021,597510,334824,Daan Lennard Liebrenz,Mikkel Nielsen
65563022,489451,334824,Moritz Jahn,Magnus Nielsen
65563026,597509,334824,Hermann Beyer,Helge Doppler
65563027,556245,334824,Maja Schöne,Hannah Kahnwald
65563030,290847,334824,Dietrich Hollinderbäumer,Adam
65563032,284185,334824,Peter Benedict,Aleksander Tiedemann
65563037,290868,334824,Stephan Kampwirth,Peter Doppler
65563047,505109,334824,Sylvester Groth,Clausen
65574392,520826,334824,Julika Jenkins,Claudia Tiedemann 1986
65574395,633835,334824,Christian Pätzold,Egon Tiedemann 1986
65574401,574056,334824,Mark Waschke,Noah
65575081,584820,334824,Barbara Nüsse,Eva
65575789,451750,334824,Max Schimmelpfennig,Noah 1921
65576638,8169560,334824,Tom Philipp,Helge Doppler 1953
65577409,530901,334824,Felix Kramer,Tronte Nielsen 1986
65580970,8723366,334824,Anna Schönberg,Donata Kraus (nurse)
65581464,593376,334824,Lena Urzendowsky,Ines Kahnwald 1953
65581466,8172051,334824,Joshio Marlon,Tronte Nielsen 1953
65581467,562665,334824,Stephanie Amarell,Charlotte Doppler 1986
65581469,662901,334824,Luise Heyer,Doris Tiedemann
65586616,558019,334824,Nele Trebs,Katharina Nielsen 1986
65593630,7892551,334824,Anne Lebinsky,Jana Nielsen 1986
65597830,290801,334824,Michael Mendl,Bernd Doppler
65597831,544875,334824,Florian Panzner,Daniel Kahnwald
65597833,533185,334824,Hans Diehl,Old Unknown
65597834,7978560,334824,Claude Heinrich,Young Unknown
65597835,8172116,334824,Rike Sindler,Jana Nielsen 1953
65597836,8172079,334824,Jakob Diehl,Adult Unknown
65597837,8169563,334824,Valentin Oppermann,Mads Nielsen
65597838,8172115,334824,Gwendolyn Göbel,Claudia Tiedemann 1953
65597839,8171019,334824,Lydia Maria Makrides,Regina Tiedemann 1986
65597840,451795,334824,Béla Gabor Lenz,Aleksander Tiedemann 1986
65598695,8167270,334824,Angela Winkler,Ines Kahnwald
65600603,450158,334824,Deborah Kaufmann,Regina Tiedemann
65933300,8172085,334824,Ludger Bökelmann,Ulrich Nielsen 1986
65933315,614815,334824,Nina Kronjäger,Female Stranger
65933316,481221,334824,Anatole Taubman,Bernd Doppler 1953
66177311,641621,334824,Lisa Vicari,Martha Nielsen
66177408,522180,334824,Louis Hofmann,Jonas Kahnwald
67760635,573157,334824,Winfried Glatzeder,Old Ulrich Nielsen 1987
69401694,641622,334824,Jantje Friese,
69401695,641623,334824,Baran bo Odar,
69401698,8368981,334824,Quirin Berg,
69401699,8368984,334824,Max Wiedemann,
69401700,9146258,334824,Justyna Müsch,
69401701,9146259,334824,Kelly Luegenbiehl,
69401702,9146260,334824,Amanda Krentzman,
69401703,9146261,334824,Erik Barmack,
69401704,641623,334824,Baran bo Odar,
69401705,641622,334824,Jantje Friese,
64607381,325628,295829,Rufus Sewell,John Smith
64607384,346893,295829,Luke Kleintank,Joe Blake
64607387,283845,295829,Alexa Davalos,Juliana Crain
64607390,281819,295829,Rupert Evans,Frank Frink
64607393,248073,295829,DJ Qualls,Ed McCarthy
64607396,272793,295829,Cary-Hiroyuki Tagawa,Nobusuke Tagomi
64607399,274839,295829,Joel de la Fuente,Takeshi Kido
64607402,465869,295829,Bella Heathcote,Nicole Becker
64607405,285178,295829,Callum Keith Rennie,Gary Connell
64607408,269043,295829,Sebastian Roché,Martin Heusmann
64607412,316379,295829,Brennan Brown,Robert Childan
64607418,272198,295829,Rick Worthy,Lemuel Washington
64607421,343592,295829,Chelah Horsdal,Helen Smith
64607426,373739,295829,Jason O'Mara,Wyatt Price
64607430,269692,295829,Michael Gaston,Mark Sampson
68614103,7971256,367506,Markella Kavenagh,Elanor “Nori” Brandyfoot
68614106,8159283,367506,Morfydd Clark,Galadriel
68754717,317006,367506,Cynthia Addai-Robinson,Queen-Regent Míriel
68754718,639615,367506,Robert Aramayo,Elrond
68754719,536735,367506,Owain Arthur,Prince Durin IV
68754720,8158410,367506,Ismael Cruz Córdova,Arondir
68754721,346838,367506,Nazanin Boniadi,Bronwyn
68754723,384903,367506,Benjamin Walker,High King Gil-galad
68754725,9100050,367506,Sophia Nomvete,Princess Disa
68754729,9100051,367506,Charlie Vickers,Halbrand
68754730,260539,367506,Lenny Henry,Sadoc Burrows
68754731,362369,367506,Maxim Baldry,Isildur
68754735,397859,367506,Charles Edwards,Lord Celebrimbor
68771169,308479,367506,Trystan Gravelle,Pharazôn
68771170,343679,367506,Lloyd Owen,Captain Elendil
68771172,410662,367506,Dylan Smith,Largo Brandyfoot
68771283,8002875,367506,Sara Zwangobani,Marigold Brandyfoot
68771288,8332793,367506,Leon Wadham,Kemen
68771290,8814151,367506,Ema Horvath,Eärien
68771302,9101060,367506,Tyroe Muhafidin,Theo
68771304,9101061,367506,Megan Richards,Poppy Proudfellow
68786155,247915,367506,Joseph Mawle,Adar
68806301,417541,367506,Daniel Weyman,The Stranger
69215240,317986,367506,Ben Daniels,Master Círdan
69215245,9130665,367506,Amelia Kenworthy,Mirdania
69220545,307989,367506,Rory Kinnear,Tom Bombadil 
69315922,454089,367506,Jamie Campbell Bower,
69315924,259360,367506,Eddie Marsan,
66178119,538607,384429,Lucas Lynggaard Tønnesen,Krester
66178120,299675,384429,Miguel Bernardeau,Ángel
66178121,290848,384429,Andreas Pietschmann,Eyk Larsen
66178126,8189760,384429,Mathilde Ollivier,Clémence
66178128,575508,384429,Yann Gael,Jérôme 
66178134,8345993,384429,Gabby Wong,Yuk Je
66178688,8024346,384429,José Pimentão,Ramiro
66178690,8164653,384429,Jonas Bloquet,Lucien
66178691,501727,384429,Emily Beecham,Maura Franklin
66178692,8345992,384429,Isabella Wei,Ling Yi
66178694,543032,384429,Maciej Musiał,Olek
66178695,8345998,384429,Rosalie Craig,Virginia
66178696,490016,384429,Aneurin Barnard,Daniel
66178697,7934564,384429,Clara Rosager,Tove
66178698,656192,384429,Maria Erwolter,Iben 
66178699,452271,384429,Alexandre Willaume,Anker
68812749,9103539,384429,Fflyn Edwards,The Boy (Elliot)
68828927,263519,384429,Anton Lesser,Henry Singleton
68839362,539892,384429,Isaak Dentler,Franz 
69156389,594287,384429,Tino Mewes,Sebastian
64933964,579086,129261,Andy Whitfield,Spartacus (Season 1)
64933967,321178,129261,Lucy Lawless,Lucretia
64933970,260701,129261,John Hannah,Batiatus
64933974,269223,129261,Erin Cummings,Sura
64933978,330160,129261,Craig Parker,Glaber
64933981,579087,129261,Viva Bianca,Ilithiyia
64933985,296049,129261,Peter Mensah,Oenomaus
64933989,297315,129261,Nick E. Tarabay,Ashur
64933993,369756,129261,Manu Bennett,Crixus
64933998,9095372,129261,Antonio Te Maioha,Barca
64934003,331174,129261,Jai Courtney,Varro
64934008,462856,129261,Lesley-Ann Brandt,Naevia (Season 1)
64934012,507267,129261,Craig Walsh-Wrightson,Solonius
64934018,318624,129261,Katrina Law,Mira
64934024,295317,129261,Dustin Clare,Gannicus
64934029,510306,129261,Liam McIntyre,Spartacus (Season 2)
64934034,317006,129261,Cynthia Addai-Robinson,Naevia (Season 2)
64934038,347105,129261,Anna Hutchison,Laeta
64934042,8096190,129261,Jenna Lind,Kore 
64934047,409628,129261,Todd Lasance,Caesar
64934049,440037,129261,Simon Merrells,Crassus
64934053,332293,129261,Ellen Hollman,Saxa
64934056,579091,129261,Christian Antidormi,Tiberius
64934060,579092,129261,Gwendoline Taylor,Sibyl
64934064,476137,129261,Daniel Feuerriegel,Agron
64934068,524559,129261,Pana Hema Taylor,Nasir
64934072,278505,129261,Jaime Murray,Gaia
64934075,269359,129261,Marisa Ramirez,Mellita
64934079,437815,129261,Jeffrey Thomas,Titus
64934084,325600,129261,Stephen Lovatt,Tullius
64934089,9136038,129261,Gareth Williams,Vettius
64934094,533965,129261,Tom Hobbs,Seppius
64934099,579093,129261,Hanna Mangan Lawrence,Seppia
64934104,392956,129261,Ditch Davey,Nemetes
64934110,371801,129261,Barry Duffield,Lugo
64418696,278387,75299,Jamie-Lynn Sigler,Meadow Soprano
64418698,342176,75299,Robert Iler,"Anthony 'A.J' Soprano, Jr."
64418700,319852,75299,Tony Sirico,Paulie 'Walnuts' Gualtieri
64418702,334652,75299,Drea de Matteo,Adriana La Cerva
64418704,340001,75299,Aida Turturro,Janice Soprano
64418706,387272,75299,Steven Van Zandt,Silvio Dante
64418708,341184,75299,Vincent Curatola,Johnny 'Sack' Sacramoni
64418710,271460,75299,Edie Falco,Carmela Soprano
64418711,334209,75299,Dominic Chianese,Corrado 'Junior' Soprano
64418713,310396,75299,Lorraine Bracco,Dr. Jennifer Melfi
64418715,309092,75299,David Proval,Richie Aprile
64418716,258614,75299,Joe Pantoliano,Ralph Cifaretto
